id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada,anio,mes,mes_nombre,dia_num,es_fin_semana
ADO-00492,2024-01-21,Sunday,16:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,36.0,100.0,304.0,10944.0,Alta,2024,1,January,6,1
ADO-02271,2024-11-17,Sunday,15:00,CDMX-PACHUCA,Observatorio,ADO GL,48,27.0,87.5,190.0,7980.0,Baja,2024,11,November,6,1
ADO-00786,2024-06-14,Friday,16:00,CDMX-TOLUCA,TAPO,Ejecutivo,24,18.0,75.0,216.0,3888.0,Baja,2024,6,June,4,0
ADO-02447,2024-05-02,Thursday,21:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,32.0,66.7,209.0,6688.0,Baja,2024,5,May,3,0
ADO-00793,2024-02-19,Monday,13:00,CDMX-PUEBLA,Poniente,OCC,42,28.0,66.7,280.0,7840.0,Baja,2024,2,February,0,0
ADO-00832,2024-06-08,Saturday,16:00,CDMX-CUERNAVACA,Observatorio,OCC,42,31.0,73.8,220.0,6820.0,Baja,2024,6,June,5,1
ADO-00163,2024-11-17,Sunday,07:00,CDMX-PACHUCA,Sur,ADO GL,48,48.0,100.0,190.0,9120.0,Baja,2024,11,November,6,1
ADO-01936,2024-05-07,Tuesday,08:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja,2024,5,May,1,0
ADO-00527,2024-11-10,Sunday,06:00,CDMX-TOLUCA,Poniente,OCC,42,27.0,64.3,216.0,5832.0,Baja,2024,11,November,6,1
ADO-01111,2024-04-30,Tuesday,12:00,CDMX-TOLUCA,TAPO,Primera Plus,36,22.0,61.1,180.0,3960.0,Baja,2024,4,April,1,0
ADO-00257,2024-07-23,Tuesday,20:00,CDMX-PACHUCA,Norte,OCC,42,33.0,78.6,190.0,6270.0,Alta,2024,7,July,1,0
ADO-00507,2024-02-21,Wednesday,13:00,CDMX-QUERÉTARO,Observatorio,ADO GL,48,27.0,56.2,304.0,8208.0,Baja,2024,2,February,2,0
ADO-02001,2024-11-26,Tuesday,14:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,20.0,55.6,320.0,6400.0,Baja,2024,11,November,1,0
ADO-02139,2024-12-15,Sunday,22:00,CDMX-PUEBLA,TAPO,Primera Plus,36,25.0,69.4,308.0,7700.0,Alta,2024,12,December,6,1
ADO-02247,2024-08-18,Sunday,12:00,CDMX-TOLUCA,Poniente,ADO GL,48,35.0,72.9,180.0,6300.0,Alta,2024,8,August,6,1
ADO-02424,2024-08-09,Friday,19:00,CDMX-PUEBLA,TAPO,OCC,42,33.0,78.6,280.0,9240.0,Alta,2024,8,August,4,0
ADO-00953,2024-07-19,Friday,06:00,CDMX-CUERNAVACA,Sur,OCC,42,20.0,47.6,242.0,4840.0,Alta,2024,7,July,4,0
ADO-02119,2024-06-09,Sunday,13:00,CDMX-PUEBLA,Observatorio,ADO GL,48,26.0,54.2,280.0,7280.0,Baja,2024,6,June,6,1
ADO-01715,2024-10-28,Monday,17:00,CDMX-TOLUCA,Sur,ADO GL,48,35.0,72.9,198.0,6930.0,Baja,2024,10,October,0,0
ADO-00021,2024-06-01,Saturday,22:00,CDMX-PACHUCA,Poniente,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja,2024,6,June,5,1
ADO-02341,2024-02-08,Thursday,06:00,CDMX-TOLUCA,TAPO,OCC,42,30.0,71.4,216.0,6480.0,Baja,2024,2,February,3,0
ADO-00440,2024-06-16,Sunday,06:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,20.0,83.3,209.0,4180.0,Baja,2024,6,June,6,1
ADO-02311,2024-01-16,Tuesday,21:00,CDMX-QUERÉTARO,Observatorio,OCC,42,25.0,59.5,320.0,8000.0,Alta,2024,1,January,1,0
ADO-00382,2024-10-17,Thursday,16:00,CDMX-TOLUCA,Poniente,OCC,42,24.0,57.1,171.0,4104.0,Baja,2024,10,October,3,0
ADO-01382,2024-11-21,Thursday,17:00,CDMX-PACHUCA,Sur,Ejecutivo,24,17.0,70.8,209.0,3553.0,Baja,2024,11,November,3,0
ADO-01293,2024-01-16,Tuesday,12:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,31.0,64.6,320.0,9920.0,Alta,2024,1,January,1,0
ADO-00539,2024-03-26,Tuesday,12:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,27.0,75.0,352.0,9504.0,Baja,2024,3,March,1,0
ADO-00950,2024-08-08,Thursday,09:00,CDMX-QUERÉTARO,Norte,OCC,42,34.0,81.0,320.0,10880.0,Alta,2024,8,August,3,0
ADO-00084,2024-08-26,Monday,07:00,CDMX-TOLUCA,Sur,Primera Plus,36,28.0,72.2,198.0,5148.0,Alta,2024,8,August,0,0
ADO-00943,2024-11-13,Wednesday,07:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,31.0,86.1,266.0,8246.0,Baja,2024,11,November,2,0
ADO-01230,2024-10-19,Saturday,15:00,CDMX-PACHUCA,Observatorio,Ejecutivo,24,24.0,100.0,190.0,4560.0,Baja,2024,10,October,5,1
ADO-01367,2024-12-06,Friday,13:00,CDMX-QUERÉTARO,Observatorio,OCC,42,27.0,64.3,320.0,8640.0,Alta,2024,12,December,4,0
ADO-00884,2024-09-25,Wednesday,16:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,27.0,75.0,384.0,10368.0,Baja,2024,9,September,2,0
ADO-01256,2024-07-11,Thursday,17:00,CDMX-CUERNAVACA,Poniente,OCC,42,27.0,64.3,209.0,5643.0,Alta,2024,7,July,3,0
ADO-01506,2024-03-07,Thursday,07:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,17.0,70.8,304.0,5168.0,Baja,2024,3,March,3,0
ADO-01791,2024-07-04,Thursday,21:00,CDMX-PACHUCA,Sur,Primera Plus,36,15.0,41.7,209.0,3135.0,Alta,2024,7,July,3,0
ADO-00887,2024-01-24,Wednesday,22:00,CDMX-PUEBLA,TAPO,ADO GL,48,34.0,70.8,336.0,11424.0,Alta,2024,1,January,2,0
ADO-00271,2024-08-15,Thursday,16:00,CDMX-PUEBLA,TAPO,ADO GL,48,39.0,81.2,336.0,13104.0,Alta,2024,8,August,3,0
ADO-01221,2024-03-01,Friday,19:00,CDMX-CUERNAVACA,TAPO,Ejecutivo,24,15.0,62.5,220.0,3300.0,Baja,2024,3,March,4,0
ADO-01209,2024-03-22,Friday,06:00,CDMX-PUEBLA,Poniente,ADO GL,48,23.0,47.9,280.0,6440.0,Baja,2024,3,March,4,0
ADO-02079,2024-01-01,Monday,14:00,CDMX-PUEBLA,Poniente,ADO GL,48,30.0,62.5,266.0,7980.0,Alta,2024,1,January,0,0
ADO-02282,2024-07-14,Sunday,11:00,CDMX-PACHUCA,TAPO,Ejecutivo,24,18.0,75.0,190.0,3420.0,Alta,2024,7,July,6,1
ADO-02116,2024-10-21,Monday,14:00,CDMX-TOLUCA,Norte,ADO GL,48,28.0,58.3,198.0,5544.0,Baja,2024,10,October,0,0
ADO-00942,2024-08-16,Friday,13:00,CDMX-QUERÉTARO,Norte,ADO GL,48,36.0,75.0,320.0,11520.0,Alta,2024,8,August,4,0
ADO-01056,2024-01-31,Wednesday,09:00,CDMX-TOLUCA,TAPO,ADO GL,48,34.0,70.8,180.0,6120.0,Alta,2024,1,January,2,0
ADO-00430,2024-02-22,Thursday,13:00,CDMX-PACHUCA,TAPO,ADO GL,48,21.0,43.8,209.0,4389.0,Baja,2024,2,February,3,0
ADO-02316,2024-08-19,Monday,19:00,CDMX-QUERÉTARO,TAPO,Ejecutivo,24,20.0,83.3,304.0,6080.0,Alta,2024,8,August,0,0
ADO-02212,2024-03-06,Wednesday,09:00,CDMX-TLAXCALA,TAPO,Primera Plus,36,31.0,86.1,240.0,7440.0,Baja,2024,3,March,2,0
ADO-02223,2024-05-31,Friday,19:00,CDMX-CUERNAVACA,Poniente,ADO GL,48,42.0,87.5,242.0,10164.0,Baja,2024,5,May,4,0
ADO-00459,2024-02-27,Tuesday,21:00,CDMX-QUERÉTARO,Observatorio,Ejecutivo,24,14.0,58.3,320.0,4480.0,Baja,2024,2,February,1,0
ADO-00928,2024-02-12,Monday,22:00,CDMX-PUEBLA,Norte,Ejecutivo,24,16.0,66.7,280.0,4480.0,Baja,2024,2,February,0,0
ADO-00079,2024-08-14,Wednesday,22:00,CDMX-CUERNAVACA,Observatorio,,42,27.0,64.3,242.0,6534.0,Alta,2024,8,August,2,0
ADO-02449,2024-01-02,Tuesday,21:00,CDMX-PUEBLA,Poniente,Primera Plus,36,28.0,55.6,280.0,5600.0,Alta,2024,1,January,1,0
ADO-01242,2024-09-04,Wednesday,19:00,CDMX-PUEBLA,TAPO,Primera Plus,36,27.0,75.0,280.0,7560.0,Baja,2024,9,September,2,0
ADO-00033,2024-01-28,Sunday,09:00,CDMX-PACHUCA,Sur,Ejecutivo,24,23.0,95.8,180.5,4151.5,Alta,2024,1,January,6,1
ADO-00907,2024-02-01,Thursday,12:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,17.0,47.2,266.0,4522.0,Baja,2024,2,February,3,0
ADO-01503,2024-01-23,Tuesday,12:00,CDMX-PUEBLA,Observatorio,OCC,42,23.0,54.8,266.0,6118.0,Alta,2024,1,January,1,0
ADO-01229,2024-01-24,Wednesday,20:00,CDMX-PACHUCA,TAPO,ADO GL,48,36.0,75.0,190.0,6840.0,Alta,2024,1,January,2,0
ADO-02262,2024-07-01,Monday,08:00,CDMX-QUERÉTARO,Norte,OCC,42,27.0,83.3,320.0,11200.0,Alta,2024,7,July,0,0
ADO-00381,2024-10-27,Sunday,18:00,CDMX-PUEBLA,Norte,Ejecutivo,24,21.0,87.5,280.0,5880.0,Baja,2024,10,October,6,1
ADO-00227,2024-03-13,Wednesday,15:00,CDMX-QUERÉTARO,Poniente,OCC,42,27.0,64.3,384.0,10368.0,Baja,2024,3,March,2,0
ADO-01399,2024-12-15,Sunday,16:00,CDMX-QUERÉTARO,Norte,Primera Plus,36,35.0,97.2,304.0,10640.0,Alta,2024,12,December,6,1
ADO-01222,2024-01-21,Sunday,10:00,CDMX-CUERNAVACA,Norte,Ejecutivo,24,21.0,87.5,220.0,4620.0,Alta,2024,1,January,6,1
ADO-00716,2024-02-24,Saturday,08:00,CDMX-CUERNAVACA,Norte,ADO GL,48,48.0,100.0,220.0,10560.0,Baja,2024,2,February,5,1
ADO-02386,2024-04-01,Monday,09:00,CDMX-CUERNAVACA,Observatorio,OCC,42,29.0,69.0,220.0,6380.0,Baja,2024,4,April,0,0
ADO-00687,2024-03-09,Saturday,22:00,CDMX-PACHUCA,Observatorio,Ejecutivo,24,19.0,79.2,190.0,3610.0,Baja,2024,3,March,5,1
ADO-02150,2024-06-04,Tuesday,12:00,CDMX-TOLUCA,Observatorio,ADO GL,48,21.0,43.8,180.0,3780.0,Baja,2024,6,June,1,0
ADO-01551,2024-09-27,Friday,15:00,CDMX-PACHUCA,Sur,OCC,42,26.0,61.9,180.5,4693.0,Baja,2024,9,September,4,0
ADO-00306,2024-11-18,Monday,18:00,CDMX-PACHUCA,Poniente,Primera Plus,36,29.0,80.6,190.0,5510.0,Baja,2024,11,November,0,0
ADO-00210,2024-12-29,Sunday,19:00,CDMX-PACHUCA,TAPO,ADO GL,48,48.0,100.0,209.0,10032.0,Alta,2024,12,December,6,1
ADO-02172,2024-07-28,Sunday,06:00,CDMX-CUERNAVACA,Norte,,36,30.0,83.3,220.0,6600.0,Alta,2024,7,July,6,1
ADO-01710,2024-01-13,Saturday,20:00,CDMX-CUERNAVACA,TAPO,OCC,42,30.0,71.4,220.0,6600.0,Alta,2024,1,January,5,1
ADO-02498,2024-11-24,Sunday,09:00,CDMX-CUERNAVACA,Poniente,Primera Plus,36,34.0,94.4,209.0,7106.0,Baja,2024,11,November,6,1
ADO-01100,2024-08-27,Tuesday,19:00,CDMX-QUERÉTARO,Observatorio,Ejecutivo,24,20.0,83.3,320.0,6400.0,Alta,2024,8,August,1,0
ADO-01978,2024-12-18,Wednesday,16:00,CDMX-TOLUCA,Norte,OCC,42,32.0,76.2,216.0,6912.0,Alta,2024,12,December,2,0
ADO-01235,2024-01-13,Saturday,16:00,CDMX-CUERNAVACA,Norte,OCC,42,31.0,73.8,220.0,6820.0,Alta,2024,1,January,5,1
ADO-01963,2024-11-13,Wednesday,08:00,CDMX-CUERNAVACA,TAPO,OCC,42,36.0,85.7,220.0,7920.0,Baja,2024,11,November,2,0
ADO-02019,2024-05-21,Tuesday,17:00,CDMX-CUERNAVACA,Norte,,42,36.0,85.7,220.0,7920.0,Baja,2024,5,May,1,0
ADO-02214,2024-06-23,Sunday,08:00,CDMX-CUERNAVACA,Observatorio,Primera Plus,36,34.0,94.4,209.0,7106.0,Baja,2024,6,June,6,1
ADO-01058,2024-04-12,Friday,17:00,CDMX-PUEBLA,TAPO,Ejecutivo,24,22.0,91.7,280.0,6160.0,Baja,2024,4,April,4,0
ADO-00192,2024-02-17,Saturday,09:00,CDMX-TOLUCA,Poniente,ADO GL,48,48.0,100.0,216.0,10368.0,Baja,2024,2,February,5,1
ADO-01887,2024-12-08,Sunday,08:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,32.0,88.9,280.0,8960.0,Alta,2024,12,December,6,1
ADO-01104,2024-01-15,Monday,15:00,CDMX-QUERÉTARO,Sur,OCC,42,26.0,61.9,384.0,9984.0,Alta,2024,1,January,0,0
ADO-02477,2024-10-09,Wednesday,16:00,CDMX-PACHUCA,Observatorio,Ejecutivo,24,14.0,58.3,190.0,2660.0,Baja,2024,10,October,2,0
ADO-00484,2024-08-02,Friday,07:00,CDMX-TOLUCA,Norte,Primera Plus,36,29.0,80.6,180.0,5220.0,Alta,2024,8,August,4,0
ADO-02403,2024-09-19,Thursday,21:00,CDMX-CUERNAVACA,Sur,Ejecutivo,24,14.0,58.3,220.0,3080.0,Baja,2024,9,September,3,0
ADO-00916,2024-11-27,Wednesday,10:00,CDMX-PUEBLA,Sur,OCC,42,28.0,66.7,280.0,7840.0,Baja,2024,11,November,2,0
ADO-02362,2024-05-25,Saturday,13:00,CDMX-TOLUCA,Poniente,Primera Plus,36,24.0,66.7,216.0,5184.0,Baja,2024,5,May,5,1
ADO-00278,2024-01-29,Monday,22:00,CDMX-PUEBLA,Norte,Primera Plus,36,20.0,55.6,280.0,5600.0,Alta,2024,1,January,0,0
ADO-01045,2024-02-09,Friday,12:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,22.0,61.1,264.0,5808.0,Baja,2024,2,February,4,0
ADO-00222,2024-02-01,Thursday,09:00,CDMX-TOLUCA,TAPO,ADO GL,48,27.0,56.2,216.0,5832.0,Baja,2024,2,February,3,0
ADO-01162,2024-02-12,Monday,20:00,CDMX-QUERÉTARO,TAPO,OCC,42,38.0,90.5,352.0,13376.0,Baja,2024,2,February,0,0
ADO-00572,2024-06-06,Thursday,16:00,CDMX-TOLUCA,Norte,ADO GL,48,40.0,83.3,216.0,8640.0,Baja,2024,6,June,3,0
ADO-00412,2024-02-28,Wednesday,16:00,CDMX-PUEBLA,Poniente,Ejecutivo,24,12.0,50.0,266.0,3192.0,Baja,2024,2,February,2,0
ADO-01619,2024-09-10,Tuesday,12:00,CDMX-QUERÉTARO,TAPO,OCC,42,25.0,59.5,352.0,8800.0,Baja,2024,9,September,1,0
ADO-00994,2024-08-19,Monday,13:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,13.0,54.2,180.0,2340.0,Alta,2024,8,August,0,0
ADO-01816,2024-12-27,Friday,22:00,CDMX-TLAXCALA,Poniente,ADO GL,48,26.0,54.2,288.0,7488.0,Alta,2024,12,December,4,0
ADO-00586,2024-03-04,Monday,07:00,CDMX-QUERÉTARO,Norte,OCC,42,27.0,81.0,384.0,13056.0,Baja,2024,3,March,0,0
ADO-01938,2024-09-25,Wednesday,20:00,CDMX-CUERNAVACA,TAPO,,24,16.0,66.7,220.0,3520.0,Baja,2024,9,September,2,0
ADO-01126,2024-07-07,Sunday,18:00,CDMX-PUEBLA,Observatorio,OCC,42,36.0,85.7,280.0,10080.0,Alta,2024,7,July,6,1
ADO-01565,2024-09-14,Saturday,22:00,CDMX-PUEBLA,TAPO,Primera Plus,36,33.0,91.7,336.0,11088.0,Baja,2024,9,September,5,1
ADO-01600,2024-12-18,Wednesday,19:00,CDMX-PACHUCA,Observatorio,ADO GL,48,34.0,70.8,190.0,6460.0,Alta,2024,12,December,2,0
ADO-00675,2024-09-20,Friday,20:00,CDMX-PUEBLA,Poniente,Primera Plus,36,17.0,47.2,336.0,5712.0,Baja,2024,9,September,4,0
ADO-01776,2024-12-16,Monday,20:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,23.0,47.9,264.0,6072.0,Alta,2024,12,December,0,0
ADO-00856,2024-06-06,Thursday,20:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,27.0,56.2,320.0,8640.0,Baja,2024,6,June,3,0
ADO-00448,2024-04-19,Friday,08:00,CDMX-TOLUCA,Observatorio,Primera Plus,36,24.0,66.7,180.0,4320.0,Baja,2024,4,April,4,0
ADO-01502,2024-11-12,Tuesday,15:00,CDMX-QUERÉTARO,Poniente,OCC,42,24.0,57.1,384.0,9216.0,Baja,2024,11,November,1,0
ADO-01190,2024-04-26,Friday,13:00,CDMX-PUEBLA,Norte,OCC,42,22.0,52.4,280.0,6160.0,Baja,2024,4,April,4,0
ADO-00223,2024-01-21,Sunday,20:00,CDMX-QUERÉTARO,Observatorio,OCC,42,39.0,92.9,384.0,14976.0,Alta,2024,1,January,6,1
ADO-01765,2024-08-10,Saturday,07:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,23.0,95.8,198.0,4554.0,Alta,2024,8,August,5,1
ADO-02244,2024-03-06,Wednesday,13:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,16.0,44.4,352.0,5632.0,Baja,2024,3,March,2,0
ADO-01667,2024-10-31,Thursday,22:00,CDMX-QUERÉTARO,Observatorio,OCC,42,22.0,52.4,352.0,7744.0,Baja,2024,10,October,3,0
ADO-01593,2024-03-16,Saturday,16:00,CDMX-TOLUCA,Sur,Ejecutivo,24,21.0,87.5,180.0,3780.0,Baja,2024,3,March,5,1
ADO-01294,2024-03-30,Saturday,13:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,34.0,94.4,320.0,10880.0,Baja,2024,3,March,5,1
ADO-00046,2024-11-14,Thursday,09:00,CDMX-CUERNAVACA,Observatorio,Ejecutivo,24,17.0,70.8,220.0,3740.0,Baja,2024,11,November,3,0
ADO-02208,2024-07-13,Saturday,07:00,CDMX-TOLUCA,Sur,ADO GL,48,48.0,100.0,180.0,8640.0,Alta,2024,7,July,5,1
ADO-01861,2024-03-17,Sunday,08:00,CDMX-TOLUCA,Norte,Ejecutivo,24,23.0,95.8,171.0,3933.0,Baja,2024,3,March,6,1
ADO-00962,2024-01-22,Monday,09:00,CDMX-TOLUCA,Observatorio,Primera Plus,36,34.0,94.4,198.0,6732.0,Alta,2024,1,January,0,0
ADO-00295,2024-08-08,Thursday,14:00,CDMX-PUEBLA,Sur,ADO GL,48,33.0,68.8,280.0,9240.0,Alta,2024,8,August,3,0
ADO-01547,2024-03-01,Friday,10:00,CDMX-PACHUCA,TAPO,OCC,42,22.0,52.4,180.5,3971.0,Baja,2024,3,March,4,0
ADO-00989,2024-11-22,Friday,11:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,22.0,61.1,242.0,5324.0,Baja,2024,11,November,4,0
ADO-00589,2024-12-21,Saturday,06:00,CDMX-PACHUCA,Sur,ADO GL,48,45.0,93.8,180.5,8122.5,Alta,2024,12,December,5,1
ADO-02072,2024-10-10,Thursday,22:00,CDMX-PUEBLA,Sur,Primera Plus,36,28.0,77.8,336.0,9408.0,Baja,2024,10,October,3,0
ADO-00258,2024-09-11,Wednesday,22:00,CDMX-QUERÉTARO,TAPO,ADO GL,48,27.0,56.2,304.0,8208.0,Baja,2024,9,September,2,0
ADO-01424,2024-12-03,Tuesday,06:00,CDMX-PUEBLA,Norte,OCC,42,23.0,54.8,308.0,7084.0,Alta,2024,12,December,1,0
ADO-01299,2024-06-11,Tuesday,19:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,29.0,80.6,264.0,7656.0,Baja,2024,6,June,1,0
ADO-00927,2024-03-27,Wednesday,07:00,CDMX-CUERNAVACA,Observatorio,ADO GL,48,35.0,72.9,220.0,7700.0,Baja,2024,3,March,2,0
ADO-02137,2024-11-03,Sunday,11:00,CDMX-QUERÉTARO,Poniente,OCC,42,36.0,85.7,384.0,13824.0,Baja,2024,11,November,6,1
ADO-01365,2024-01-21,Sunday,19:00,CDMX-CUERNAVACA,TAPO,ADO GL,48,28.0,100.0,220.0,10560.0,Alta,2024,1,January,6,1
ADO-00437,2024-05-06,Monday,18:00,CDMX-TLAXCALA,Poniente,OCC,42,28.0,97.6,288.0,11808.0,Baja,2024,5,May,0,0
ADO-01698,2024-04-12,Friday,15:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,13.0,54.2,384.0,4992.0,Baja,2024,4,April,4,0
ADO-01757,2024-11-14,Thursday,14:00,CDMX-TOLUCA,Poniente,Ejecutivo,24,15.0,62.5,180.0,2700.0,Baja,2024,11,November,3,0
ADO-00394,2024-08-03,Saturday,21:00,CDMX-QUERÉTARO,Norte,Ejecutivo,24,24.0,100.0,320.0,7680.0,Alta,2024,8,August,5,1
ADO-00426,2024-12-29,Sunday,21:00,CDMX-TOLUCA,TAPO,Primera Plus,36,36.0,100.0,216.0,7776.0,Alta,2024,12,December,6,1
ADO-00535,2024-05-14,Tuesday,14:00,CDMX-QUERÉTARO,Poniente,Ejecutivo,24,13.0,54.2,304.0,3952.0,Baja,2024,5,May,1,0
ADO-00031,2024-10-19,Saturday,21:00,CDMX-CUERNAVACA,Sur,Primera Plus,36,28.0,77.8,242.0,6776.0,Baja,2024,10,October,5,1
ADO-01011,2024-10-04,Friday,21:00,CDMX-PUEBLA,Sur,,48,38.0,79.2,308.0,11704.0,Baja,2024,10,October,4,0
ADO-01363,2024-04-13,Saturday,18:00,CDMX-PUEBLA,TAPO,Primera Plus,36,36.0,100.0,280.0,10080.0,Baja,2024,4,April,5,1
ADO-02100,2024-05-09,Thursday,17:00,CDMX-QUERÉTARO,Poniente,,48,43.0,89.6,320.0,13760.0,Baja,2024,5,May,3,0
ADO-01026,2024-04-22,Monday,17:00,CDMX-TOLUCA,Norte,Ejecutivo,24,20.0,83.3,180.0,3600.0,Baja,2024,4,April,0,0
ADO-00747,2024-01-12,Friday,13:00,CDMX-PUEBLA,TAPO,ADO GL,48,32.0,66.7,280.0,8960.0,Alta,2024,1,January,4,0
ADO-01792,2024-03-05,Tuesday,13:00,CDMX-CUERNAVACA,Observatorio,OCC,42,27.0,64.3,209.0,5643.0,Baja,2024,3,March,1,0
ADO-02149,2024-10-27,Sunday,11:00,CDMX-PACHUCA,TAPO,ADO GL,48,40.0,83.3,228.0,9120.0,Baja,2024,10,October,6,1
ADO-01300,2024-10-01,Tuesday,10:00,CDMX-QUERÉTARO,Poniente,ADO GL,48,33.0,68.8,320.0,10560.0,Baja,2024,10,October,1,0
ADO-01531,2024-01-13,Saturday,19:00,CDMX-QUERÉTARO,Poniente,OCC,42,42.0,100.0,320.0,13440.0,Alta,2024,1,January,5,1
ADO-02224,2024-06-25,Tuesday,13:00,CDMX-PACHUCA,Norte,Ejecutivo,24,27.0,62.5,190.0,2850.0,Baja,2024,6,June,1,0
ADO-02231,2024-07-16,Tuesday,06:00,CDMX-TOLUCA,Norte,,36,20.0,55.6,198.0,3960.0,Alta,2024,7,July,1,0
ADO-01448,2024-11-04,Monday,12:00,CDMX-CUERNAVACA,Norte,ADO GL,48,34.0,70.8,220.0,7480.0,Baja,2024,11,November,0,0
ADO-00557,2024-12-18,Wednesday,15:00,CDMX-PUEBLA,Sur,Ejecutivo,24,14.0,58.3,280.0,3920.0,Alta,2024,12,December,2,0
ADO-01603,2024-12-07,Saturday,19:00,CDMX-QUERÉTARO,Poniente,Primera Plus,36,33.0,91.7,352.0,11616.0,Alta,2024,12,December,5,1
ADO-01625,2024-04-20,Saturday,09:00,CDMX-QUERÉTARO,TAPO,Primera Plus,36,36.0,100.0,320.0,11520.0,Baja,2024,4,April,5,1
ADO-02248,2024-01-31,Wednesday,13:00,CDMX-TOLUCA,TAPO,Primera Plus,36,17.0,47.2,180.0,3060.0,Alta,2024,1,January,2,0
ADO-00571,2024-10-13,Sunday,11:00,CDMX-TLAXCALA,TAPO,ADO GL,48,40.0,83.3,240.0,9600.0,Baja,2024,10,October,6,1
ADO-00353,2024-06-25,Tuesday,18:00,CDMX-PACHUCA,Sur,ADO GL,48,27.0,89.6,209.0,8987.0,Baja,2024,6,June,1,0
ADO-00092,2024-08-28,Wednesday,07:00,CDMX-PUEBLA,Poniente,ADO GL,48,43.0,89.6,266.0,11438.0,Alta,2024,8,August,2,0
ADO-02125,2024-09-17,Tuesday,10:00,CDMX-TOLUCA,TAPO,ADO GL,48,31.0,64.6,216.0,6696.0,Baja,2024,9,September,1,0
ADO-02112,2024-05-20,Monday,21:00,CDMX-PUEBLA,Poniente,Primera Plus,36,28.0,61.1,280.0,6160.0,Baja,2024,5,May,0,0
ADO-01436,2024-10-20,Sunday,14:00,CDMX-TOLUCA,Observatorio,Ejecutivo,24,21.0,87.5,180.0,3780.0,Baja,2024,10,October,6,1
ADO-01937,2024-09-09,Monday,14:00,CDMX-TOLUCA,Sur,ADO GL,48,32.0,66.7,171.0,5472.0,Baja,2024,9,September,0,0
ADO-02292,2024-12-25,Wednesday,13:00,CDMX-TOLUCA,Norte,,24,18.0,75.0,180.0,3240.0,Alta,2024,12,December,2,0
ADO-00349,2024-10-03,Thursday,07:00,CDMX-QUERÉTARO,Observatorio,Primera Plus,36,25.0,69.4,320.0,8000.0,Baja,2024,10,October,3,0
ADO-01118,2024-04-30,Tuesday,12:00,CDMX-QUERÉTARO,Sur,Primera Plus,36,23.0,63.9,304.0,6992.0,Baja,2024,4,April,1,0
ADO-01894,2024-03-08,Friday,07:00,CDMX-QUERÉTARO,Norte,OCC,42,27.0,78.6,320.0,10560.0,Baja,2024,3,March,4,0
ADO-01286,2024-04-13,Saturday,08:00,CDMX-TLAXCALA,Poniente,ADO GL,48,40.0,83.3,228.0,9120.0,Baja,2024,4,April,5,1
ADO-01072,2024-10-31,Thursday,09:00,CDMX-TOLUCA,Sur,Primera Plus,36,30.0,83.3,171.0,5130.0,Baja,2024,10,October,3,0
ADO-02389,2024-08-28,Wednesday,10:00,CDMX-PUEBLA,Observatorio,Primera Plus,36,27.0,75.0,280.0,7560.0,Alta,2024,8,August,2,0
ADO-02375,2024-08-28,Wednesday,13:00,CDMX-PUEBLA,Sur,Ejecutivo,24,18.0,75.0,266.0,4788.0,Alta,2024,8,August,2,0
ADO-02088,2024-12-29,Sunday,21:00,CDMX-PACHUCA,Poniente,ADO GL,48,27.0,81.2,228.0,8892.0,Alta,2024,12,December,6,1
ADO-00454,2024-07-29,Monday,20:00,CDMX-CUERNAVACA,TAPO,Primera Plus,36,25.0,69.4,220.0,5500.0,Alta,2024,7,July,0,0
ADO-00914,2024-10-06,Sunday,11:00,CDMX-QUERÉTARO,Poniente,OCC,42,42.0,100.0,320.0,13440.0,Baja,2024,10,October,6,1
ADO-01331,2024-12-29,Sunday,21:00,CDMX-PACHUCA,Observatorio,Primera Plus,36,36.0,100.0,228.0,8208.0,Alta,2024,12,December,6,1
ADO-00038,2024-07-18,Thursday,20:00,CDMX-QUERÉTARO,Sur,ADO GL,48,19.0,39.6,304.0,5776.0,Alta,2024,7,July,3,0
