id_corrida,fecha,dia_semana,horario_salida,ruta,terminal_origen,tipo_unidad,capacidad,pasajeros,ocupacion_pct,precio_boleto,ingresos_totales,temporada
ADO-02294,2024-10-09,Wednesday,10:00,CDMX-Cuernavaca,Norte,ADO GL,48,26.0,54.2,242.0,6292.0,Baja
ADO-00024,2024-02-10,Saturday,21:00,cdmx - puebla,Observatorio,Ejecutivo,24,16.0,66.7,280.0,4480.0,Baja
ADO-00159,2024-07-15,Monday,09:00,CDMX - Toluca,Sur,Primera Plus,36,23.0,63.9,216.0,4968.0,Alta
ADO-00332,2024/06/06,Thursday,18:00,CDMX - Puebla,TAPO,ADO GL,48,33.0,68.8,266.0,8778.0,Baja
ADO-02431,2024-06-18,Tuesday,07:00,cdmx - puebla,TAPO,Ejecutivo,24,20.0,83.3,336.0,6720.0,Baja
ADO-02407,23-08-2024,Friday,16:00,cdmx-queretaro,Norte,ADO GL,48,23.0,47.9,320.0,7360.0,Alta
ADO-01830,13/05/2024,Monday,14:00,CDMX-Puebla,Poniente,OCC,42,27.0,64.3,280.0,7560.0,Baja
ADO-02026,12/03/2024,Tuesday,19:00,cdmx - puebla,Sur,OCC,42,34.0,81.0,308.0,10472.0,Baja
ADO-02470,02/09/2024,Monday,17:00,CDMX-Tlaxcala,Norte,Ejecutivo,24,18.0,75.0,264.0,4752.0,Baja
ADO-01918,05/08/2024,Monday,18:00,CDMX-cuernavaca,Norte,Ejecutivo,24,17.0,70.8,242.0,4114.0,Alta
ADO-00643,2024-11-12,Tuesday,21:00,CDMX-Cuernavaca,TAPO,Ejecutivo,24,14.0,58.3,209.0,2926.0,Baja
ADO-02029,2024-02-04,Sunday,08:00,CDMX - Pachuca,Observatorio,Ejecutivo,24,24.0,100.0,190.0,4560.0,Baja
ADO-00312,06/05/2024,Monday,15:00,CDMX-Queretaro,Norte,Primera Plus,36,28.0,77.8,320.0,,Baja
ADO-00352,2024-10-29,Tuesday,11:00,CDMX - Pachuca,Observatorio,OCC,42,34.0,81.0,209.0,-7106.0,Baja
ADO-00549,14/08/2024,Wednesday,16:00,CDMX-Tlaxcala,Sur,ADO GL,48,33.0,68.8,288.0,9504.0,Alta
ADO-01387,09/05/2024,Thursday,15:00,CDMX - Pachuca,Observatorio,OCC,42,33.0,78.6,190.0,6270.0,Baja
ADO-02438,2024-05-03,Friday,10:00,CDMX - Toluca,TAPO,Primera Plus,36,26.0,72.2,180.0,4680.0,Baja
ADO-02340,2024-09-17,Tuesday,11:00,CDMX-Toluca,Observatorio,Primera Plus,36,20.0,55.6,216.0,4320.0,Baja
ADO-00307,2024-12-24,Tuesday,12:00,cdmx - puebla,Sur,Ejecutivo,24,19.0,79.2,280.0,5320.0,Alta
ADO-00288,2024-09-20,Friday,09:00,CDMX-Cuernavaca,Poniente,ADO GL,48,41.0,85.4,242.0,9922.0,Baja
ADO-00695,2024-11-04,Monday,06:00,CDMX-Cuernavaca,Observatorio,OCC,42,30.0,71.4,242.0,,Baja
ADO-00868,2024-12-27,Friday,19:00,CDMX-Queretaro,Norte,ADO GL,48,40.0,83.3,384.0,15360.0,Alta
ADO-00631,14/04/2024,Sunday,07:00,CDMX-Tlaxcala,Sur,ADO GL,48,38.0,79.2,240.0,9120.0,Baja
ADO-02058,2024-08-31,Saturday,14:00,CDMX - Toluca,Norte,Primera Plus,36,34.0,94.4,171.0,5814.0,Alta
ADO-01855,2024-04-11,Thursday,09:00,CDMX - Toluca,Sur,Ejecutivo,24,22.0,91.7,198.0,4356.0,Baja
ADO-01002,2024-11-12,Tuesday,17:00,CDMX-Puebla,Poniente,ADO GL,48,43.0,89.6,266.0,11438.0,Baja
ADO-01423,2024-04-25,Thursday,07:00,CDMX - Pachuca,Sur,,36,27.0,75.0,180.5,4873.5,Baja
ADO-01302,28/08/2024,Wednesday,08:00,CDMX-Tlaxcala,Observatorio,Primera Plus,36,33.0,91.7,264.0,8712.0,Alta
ADO-00787,2024-01-23,Tuesday,11:00,CDMX - Puebla,Poniente,Ejecutivo,24,18.0,75.0,280.0,5040.0,Alta
ADO-01627,2024-02-17,Saturday,15:00,cdmx-queretaro,Sur,OCC,42,33.0,78.6,352.0,11616.0,Baja
ADO-00822,10/05/2024,Friday,07:00,CDMX - Puebla,Poniente,ADO GL,48,46.0,95.8,266.0,12236.0,Baja
ADO-02213,19/03/2024,Tuesday,13:00,CDMX-cuernavaca,TAPO,Ejecutivo,24,18.0,75.0,220.0,3960.0,Baja
ADO-00930,2024-10-29,Tuesday,10:00,CDMX - Pachuca,Norte,OCC,42,26.0,61.9,190.0,4940.0,Baja
ADO-01339,21/04/2024,Sunday,19:00,CDMX - Toluca,Norte,Ejecutivo,24,22.0,91.7,180.0,3960.0,Baja
ADO-01468,2024/09/27,Friday,07:00,CDMX-Pachuca,Poniente,OCC,42,35.0,83.3,180.5,6317.5,Baja
ADO-00014,25/11/2024,Monday,10:00,CDMX - Toluca,Poniente,ADO GL,48,20.0,41.7,180.0,3600.0,Baja
ADO-01051,2024-03-08,Friday,21:00,CDMX-Puebla,Norte,ADO GL,48,27.0,56.2,266.0,7182.0,Baja
ADO-01567,10/02/2024,Saturday,08:00,CDMX-Pachuca,Poniente,Primera Plus,36,36.0,100.0,180.5,,Baja
ADO-00515,21/03/2024,Thursday,19:00,CDMX - Pachuca,Norte,OCC,42,30.0,71.4,190.0,5700.0,Baja
ADO-00410,2024-08-21,Wednesday,12:00,CDMX-Tlaxcala,Norte,OCC,42,29.0,69.0,264.0,7656.0,Alta
ADO-01561,2024-06-07,Friday,12:00,CDMX-Querétaro,Poniente,Ejecutivo,24,15.0,62.5,320.0,4800.0,Baja
ADO-00314,2024/05/20,Monday,09:00,CDMX-Queretaro,Sur,,42,37.0,88.1,320.0,11840.0,Baja
ADO-01914,2024-08-11,Sunday,13:00,cdmx - puebla,Observatorio,Primera Plus,36,32.0,88.9,280.0,8960.0,Alta
ADO-00875,2024-12-10,Tuesday,21:00,CDMX - Toluca,Poniente,Ejecutivo,24,15.0,62.5,198.0,2970.0,Alta
ADO-00768,06-02-2024,Tuesday,21:00,CDMX-Cuernavaca,Poniente,Primera Plus,36,31.0,86.1,220.0,6820.0,Baja
ADO-00904,2024-04-30,Tuesday,08:00,CDMX - Puebla,TAPO,OCC,42,40.0,95.2,336.0,13440.0,Baja
ADO-01152,17/05/2024,Friday,06:00,CDMX-cuernavaca,TAPO,ADO GL,48,18.0,37.5,209.0,3762.0,Baja
ADO-00383,2024-09-13,Friday,17:00,CDMX - Pachuca,TAPO,Ejecutivo,24,13.0,54.2,209.0,2717.0,Baja
ADO-01125,2024-03-09,Saturday,11:00,CDMX-Queretaro,Norte,ADO GL,48,48.0,100.0,320.0,15360.0,Baja
ADO-02011,10/06/2024,Monday,15:00,CDMX - Toluca,Observatorio,OCC,42,19.0,45.2,198.0,3762.0,Baja
ADO-01357,2024-07-29,Monday,21:00,CDMX-Queretaro,Observatorio,Ejecutivo,24,14.0,58.3,384.0,5376.0,Alta
ADO-01879,2024-05-09,Thursday,06:00,CDMX-Cuernavaca,TAPO,ADO GL,48,,43.8,209.0,4389.0,Baja
ADO-01512,23/11/2024,Saturday,14:00,CDMX - Puebla,Norte,Primera Plus,36,29.0,80.6,280.0,8120.0,Baja
ADO-01740,2024-05-13,Monday,16:00,CDMX-Querétaro,Poniente,Ejecutivo,24,20.0,83.3,320.0,6400.0,Baja
ADO-00264,2024-12-13,Friday,20:00,CDMX-Tlaxcala,Poniente,Ejecutivo,24,,50.0,240.0,2880.0,Alta
ADO-00941,2024-01-05,Friday,06:00,cdmx - puebla,TAPO,OCC,42,20.0,47.6,336.0,6720.0,Alta
ADO-02178,24-04-2024,Wednesday,15:00,CDMX - Puebla,Sur,Primera Plus,36,24.0,66.7,280.0,6720.0,Baja
ADO-01676,2024-02-09,Friday,06:00,CDMX - Puebla,Sur,ADO GL,48,29.0,60.4,336.0,9744.0,Baja
ADO-00416,2024-12-26,Thursday,12:00,CDMX-Querétaro,TAPO,ADO GL,48,26.0,54.2,384.0,9984.0,Alta
ADO-01989,22/11/2024,Friday,22:00,CDMX-Puebla,Poniente,Primera Plus,36,20.0,55.6,280.0,5600.0,Baja
ADO-00359,2024-02-07,Wednesday,12:00,CDMX-Querétaro,Poniente,OCC,42,28.0,66.7,320.0,8960.0,Baja
ADO-01768,2024/05/01,Wednesday,06:00,CDMX - Puebla,Norte,ADO GL,48,30.0,62.5,280.0,8400.0,Baja
ADO-00892,2024-06-08,Saturday,16:00,CDMX-cuernavaca,TAPO,OCC,42,38.0,90.5,220.0,8360.0,Baja
ADO-00009,2024-07-13,Saturday,20:00,CDMX-Queretaro,Poniente,ADO GL,48,38.0,79.2,320.0,12160.0,Alta
ADO-01059,22/05/2024,Wednesday,17:00,CDMX-cuernavaca,Poniente,ADO GL,48,41.0,85.4,264.0,10824.0,Baja
ADO-00317,14/10/2024,Monday,14:00,CDMX - Pachuca,TAPO,Primera Plus,36,26.0,72.2,228.0,,Baja
ADO-00305,2024-10-23,Wednesday,13:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,15.0,62.5,242.0,3630.0,Baja
ADO-00428,2024-08-22,Thursday,21:00,CDMX-cuernavaca,Observatorio,Ejecutivo,24,17.0,70.8,220.0,3740.0,Alta
ADO-00106,2024-11-01,Friday,14:00,CDMX - Pachuca,Observatorio,Ejecutivo,24,16.0,66.7,190.0,3040.0,Baja
ADO-02269,2024-04-16,Tuesday,21:00,CDMX-Querétaro,Norte,Ejecutivo,24,14.0,58.3,304.0,4256.0,Baja
ADO-00122,09/10/2024,Wednesday,11:00,cdmx - puebla,Sur,Ejecutivo,24,12.0,50.0,308.0,3696.0,Baja
ADO-00963,2024-10-01,Tuesday,13:00,CDMX - Puebla,TAPO,Ejecutivo,24,16.0,66.7,266.0,4256.0,Baja
ADO-01866,2024-04-13,Saturday,10:00,cdmx - puebla,Poniente,Ejecutivo,24,15.0,62.5,280.0,4200.0,Baja
ADO-02010,2024-06-04,Tuesday,10:00,cdmx-queretaro,Norte,ADO GL,48,36.0,75.0,304.0,10944.0,Baja
ADO-01353,2024/06/16,Sunday,12:00,cdmx-queretaro,Observatorio,Primera Plus,36,32.0,88.9,352.0,11264.0,Baja
ADO-02225,2024-02-03,Saturday,08:00,CDMX-Puebla,Norte,OCC,42,38.0,90.5,266.0,,Baja
ADO-01262,16/10/2024,Wednesday,11:00,CDMX-Pachuca,Observatorio,Ejecutivo,24,15.0,62.5,190.0,2850.0,Baja
ADO-00116,2024-01-27,Saturday,21:00,CDMX-Queretaro,TAPO,Ejecutivo,24,21.0,87.5,352.0,7392.0,Alta
ADO-00999,19/12/2024,Thursday,22:00,cdmx-queretaro,Norte,Ejecutivo,24,13.0,54.2,352.0,4576.0,Alta
ADO-00745,30/11/2024,Saturday,14:00,CDMX-Queretaro,Norte,,42,38.0,90.5,352.0,13376.0,Baja
ADO-01595,2024-04-06,Saturday,11:00,CDMX-Toluca,Poniente,OCC,42,23.0,54.8,180.0,4140.0,Baja
ADO-02353,2024-04-03,Wednesday,21:00,CDMX-Pachuca,Poniente,ADO GL,48,,72.9,209.0,7315.0,Baja
ADO-02414,2024/05/15,Wednesday,21:00,CDMX - Pachuca,Poniente,Ejecutivo,24,,50.0,209.0,2508.0,Baja
ADO-01279,27/10/2024,Sunday,09:00,CDMX-Querétaro,TAPO,Ejecutivo,24,24.0,100.0,384.0,9216.0,Baja
ADO-00673,2024-10-28,Monday,15:00,CDMX - Pachuca,Sur,Primera Plus,36,21.0,58.3,228.0,4788.0,Baja
ADO-00858,2024-10-05,Saturday,06:00,CDMX-Tlaxcala,Poniente,OCC,42,38.0,90.5,240.0,9120.0,Baja
ADO-01701,2024/08/03,Saturday,20:00,CDMX-Toluca,Observatorio,Ejecutivo,24,21.0,87.5,180.0,3780.0,Alta
ADO-02396,2024-06-01,Saturday,19:00,cdmx - puebla,Sur,OCC,42,34.0,81.0,280.0,9520.0,Baja
ADO-00310,2024/09/01,Sunday,18:00,CDMX-Cuernavaca,Poniente,ADO GL,48,46.0,95.8,242.0,11132.0,Baja
ADO-00592,2024-05-14,Tuesday,12:00,CDMX-Cuernavaca,Sur,ADO GL,48,28.0,58.3,220.0,6160.0,Baja
ADO-00463,13/09/2024,Friday,19:00,CDMX-Tlaxcala,Sur,OCC,42,30.0,71.4,240.0,7200.0,Baja
ADO-02114,2024-01-11,Thursday,21:00,CDMX-cuernavaca,Sur,OCC,42,22.0,52.4,264.0,5808.0,Alta
ADO-02181,2024/07/26,Friday,19:00,CDMX-Toluca,Sur,OCC,42,32.0,76.2,198.0,6336.0,Alta
ADO-01245,2024/03/13,Wednesday,11:00,cdmx-queretaro,Observatorio,Primera Plus,36,20.0,55.6,352.0,7040.0,Baja
ADO-02055,2024-11-02,Saturday,22:00,CDMX - Pachuca,Poniente,Primera Plus,36,,66.7,190.0,4560.0,Baja
ADO-00553,2024/04/12,Friday,13:00,CDMX-Puebla,Sur,Ejecutivo,24,18.0,75.0,280.0,,Baja
ADO-00088,2024/07/18,Thursday,18:00,cdmx-queretaro,Sur,Primera Plus,36,30.0,83.3,320.0,9600.0,Alta
ADO-00691,03/04/2024,Wednesday,22:00,CDMX-cuernavaca,Poniente,ADO GL,48,29.0,60.4,209.0,6061.0,Baja
ADO-01732,03/01/2024,Wednesday,19:00,cdmx-queretaro,Norte,Ejecutivo,24,18.0,75.0,320.0,5760.0,Alta
ADO-01993,2024-03-31,Sunday,14:00,CDMX-Puebla,TAPO,ADO GL,48,47.0,97.9,266.0,12502.0,Baja
ADO-02432,2024-04-08,Monday,11:00,CDMX-Tlaxcala,Sur,OCC,42,22.0,52.4,240.0,5280.0,Baja
ADO-01654,2024-09-01,Sunday,21:00,CDMX-Pachuca,Norte,ADO GL,48,38.0,79.2,180.5,6859.0,Baja
ADO-01191,24/01/2024,Wednesday,14:00,CDMX-Tlaxcala,Observatorio,Primera Plus,36,,63.9,288.0,6624.0,Alta
ADO-00801,2024-12-19,Thursday,22:00,CDMX-Queretaro,TAPO,Primera Plus,36,27.0,75.0,320.0,8640.0,Alta
ADO-02081,2024-05-04,Saturday,11:00,CDMX-Toluca,Sur,OCC,42,35.0,83.3,216.0,7560.0,Baja
ADO-00301,09-11-2024,Saturday,11:00,cdmx-queretaro,Observatorio,,42,31.0,73.8,304.0,,Baja
ADO-02221,2024-05-14,Tuesday,12:00,CDMX - Puebla,TAPO,Ejecutivo,24,14.0,58.3,280.0,3920.0,Baja
ADO-00544,2024-10-01,Tuesday,19:00,cdmx-queretaro,Sur,ADO GL,48,,95.8,304.0,,Baja
ADO-01802,2024-07-08,Monday,20:00,CDMX-Pachuca,Norte,OCC,42,26.0,61.9,209.0,5434.0,Alta
ADO-02235,22/03/2024,Friday,14:00,CDMX-Queretaro,Poniente,Primera Plus,36,18.0,50.0,352.0,6336.0,Baja
ADO-00495,2024-02-18,Sunday,09:00,CDMX - Toluca,TAPO,Primera Plus,36,36.0,100.0,180.0,6480.0,Baja
ADO-00366,2024/07/13,Saturday,13:00,CDMX-cuernavaca,Observatorio,OCC,42,33.0,78.6,209.0,6897.0,Alta
ADO-02277,2024-11-16,Saturday,14:00,CDMX-Querétaro,Observatorio,Primera Plus,36,33.0,91.7,320.0,10560.0,Baja
ADO-01794,03-08-2024,Saturday,10:00,CDMX-Cuernavaca,Poniente,OCC,42,,92.9,220.0,8580.0,Alta
ADO-00274,2024-10-20,Sunday,20:00,cdmx-queretaro,Observatorio,Primera Plus,36,30.0,83.3,320.0,9600.0,Baja
ADO-00789,2024-05-11,Saturday,17:00,CDMX-Puebla,Observatorio,Primera Plus,36,35.0,97.2,266.0,9310.0,Baja
ADO-00072,27/03/2024,Wednesday,08:00,CDMX-Pachuca,Observatorio,ADO GL,48,47.0,97.9,180.5,8483.5,Baja
ADO-01273,2024/02/18,Sunday,20:00,CDMX-Pachuca,TAPO,Ejecutivo,24,17.0,70.8,190.0,3230.0,Baja
ADO-02164,28-08-2024,Wednesday,09:00,CDMX - Toluca,Poniente,Ejecutivo,24,22.0,91.7,180.0,3960.0,Alta
ADO-00064,2024-08-11,Sunday,22:00,CDMX-cuernavaca,Sur,Ejecutivo,24,16.0,66.7,264.0,4224.0,Alta
ADO-00395,2024-11-16,Saturday,12:00,CDMX - Toluca,TAPO,OCC,42,41.0,97.6,180.0,7380.0,Baja
ADO-01553,24-11-2024,Sunday,11:00,CDMX-Puebla,TAPO,Primera Plus,36,26.0,72.2,308.0,-8008.0,Baja
ADO-00344,02/10/2024,Wednesday,22:00,CDMX-Toluca,Poniente,Primera Plus,36,21.0,58.3,180.0,3780.0,Baja
ADO-01408,2024-06-03,Monday,20:00,CDMX-Pachuca,Sur,Primera Plus,36,29.0,80.6,190.0,5510.0,Baja
ADO-01414,2024-10-14,Monday,13:00,CDMX-Toluca,Norte,Primera Plus,36,32.0,88.9,180.0,,Baja
ADO-00501,2024-08-16,Friday,07:00,CDMX - Puebla,Norte,Primera Plus,36,32.0,88.9,308.0,9856.0,Alta
ADO-01712,2024-12-02,Monday,09:00,CDMX-cuernavaca,Poniente,OCC,42,32.0,76.2,209.0,6688.0,Alta
ADO-01947,23/04/2024,Tuesday,15:00,cdmx - puebla,Observatorio,OCC,42,,69.0,308.0,8932.0,Baja
ADO-00678,22-09-2024,Sunday,17:00,CDMX-Tlaxcala,Sur,OCC,42,42.0,100.0,264.0,11088.0,Baja
ADO-01054,07/03/2024,Thursday,19:00,cdmx - puebla,TAPO,Ejecutivo,24,19.0,79.2,280.0,5320.0,Baja
ADO-01930,2024-12-11,Wednesday,10:00,cdmx - puebla,Norte,Ejecutivo,24,21.0,87.5,266.0,5586.0,Alta
ADO-01564,2024-07-19,Friday,17:00,CDMX - Pachuca,TAPO,Primera Plus,36,,88.9,190.0,6080.0,Alta
ADO-00273,2024-04-12,Friday,10:00,CDMX-Tlaxcala,Sur,Primera Plus,36,28.0,77.8,240.0,6720.0,Baja
ADO-01176,19-03-2024,Tuesday,20:00,CDMX - Pachuca,Sur,OCC,42,25.0,59.5,190.0,4750.0,Baja
ADO-00206,2024-03-11,Monday,14:00,CDMX-Tlaxcala,Norte,ADO GL,48,25.0,52.1,240.0,6000.0,Baja
ADO-00734,2024-07-09,Tuesday,18:00,cdmx-queretaro,Sur,ADO GL,48,28.0,58.3,320.0,8960.0,Alta
ADO-00153,2024-01-29,Monday,17:00,CDMX-Queretaro,Sur,,48,34.0,70.8,320.0,10880.0,Alta
ADO-01084,2024-07-12,Friday,17:00,CDMX-cuernavaca,Norte,ADO GL,48,48.0,100.0,220.0,10560.0,Alta
ADO-00558,2024-10-19,Saturday,12:00,CDMX-Tlaxcala,Poniente,Primera Plus,36,28.0,77.8,228.0,6384.0,Baja
ADO-00378,2024-08-10,Saturday,16:00,CDMX-Pachuca,Observatorio,Ejecutivo,24,20.0,83.3,190.0,3800.0,Alta
ADO-01451,14/04/2024,Sunday,14:00,cdmx - puebla,Norte,Primera Plus,36,31.0,86.1,336.0,10416.0,Baja
ADO-00536,2024-02-13,Tuesday,17:00,CDMX-Pachuca,Observatorio,OCC,42,33.0,78.6,190.0,6270.0,Baja
ADO-01227,2024-11-06,Wednesday,10:00,CDMX - Puebla,Sur,OCC,42,27.0,64.3,266.0,7182.0,Baja
ADO-01038,2024-06-02,Sunday,21:00,CDMX-Pachuca,Norte,Ejecutivo,24,16.0,66.7,209.0,3344.0,Baja
ADO-00889,2024-06-12,Wednesday,20:00,CDMX-Tlaxcala,Norte,Ejecutivo,24,17.0,70.8,240.0,4080.0,Baja
ADO-00199,2024-07-24,Wednesday,10:00,cdmx - puebla,TAPO,Ejecutivo,24,15.0,62.5,266.0,3990.0,Alta
ADO-00562,2024-04-21,Sunday,15:00,CDMX - Toluca,Observatorio,OCC,42,42.0,100.0,180.0,7560.0,Baja
ADO-00686,2024-07-29,Monday,13:00,CDMX-Puebla,Poniente,Ejecutivo,24,17.0,70.8,336.0,5712.0,Alta
ADO-01243,27/10/2024,Sunday,09:00,CDMX-Pachuca,Observatorio,Primera Plus,36,33.0,91.7,180.5,5956.5,Baja
ADO-00591,01/03/2024,Friday,09:00,CDMX-Queretaro,Sur,Ejecutivo,24,19.0,79.2,320.0,6080.0,Baja
ADO-00520,01/05/2024,Wednesday,16:00,cdmx-queretaro,TAPO,Primera Plus,36,26.0,72.2,304.0,7904.0,Baja
ADO-00309,2024/02/01,Thursday,10:00,CDMX - Pachuca,Observatorio,Primera Plus,36,25.0,69.4,190.0,4750.0,Baja
ADO-00605,13/12/2024,Friday,13:00,CDMX-Cuernavaca,Observatorio,ADO GL,48,33.0,68.8,264.0,8712.0,Alta
ADO-02173,2024-02-23,Friday,13:00,CDMX-Pachuca,Sur,Ejecutivo,24,,58.3,190.0,2660.0,Baja
ADO-01508,2024-07-15,Monday,18:00,CDMX-Cuernavaca,Observatorio,OCC,42,38.0,90.5,220.0,8360.0,Alta
ADO-00060,23/08/2024,Friday,15:00,cdmx-queretaro,Poniente,Primera Plus,36,27.0,75.0,320.0,8640.0,Alta
ADO-00584,2024-06-24,Monday,17:00,CDMX - Toluca,Poniente,Primera Plus,36,36.0,100.0,198.0,7128.0,Baja
ADO-00903,2024-04-16,Tuesday,19:00,CDMX - Pachuca,Observatorio,OCC,42,33.0,78.6,190.0,6270.0,Baja
ADO-00208,2024-10-13,Sunday,17:00,CDMX-Pachuca,Sur,Ejecutivo,24,24.0,100.0,180.5,4332.0,Baja
ADO-00492,2024-01-21,Sunday,16:00,CDMX-Querétaro,TAPO,Primera Plus,36,36.0,100.0,304.0,10944.0,Alta
ADO-02271,2024-11-17,Sunday,15:00,CDMX - Pachuca,Observatorio,ADO GL,48,,87.5,190.0,7980.0,Baja
ADO-00786,14/06/2024,Friday,16:00,CDMX-Toluca,TAPO,Ejecutivo,24,18.0,75.0,216.0,3888.0,Baja
ADO-01375,2024-08-06,Tuesday,15:00,cdmx - puebla,Observatorio,Primera Plus,36,29.0,80.6,266.0,7714.0,Alta
ADO-02447,2024-05-02,Thursday,21:00,CDMX-Cuernavaca,Poniente,ADO GL,48,32.0,66.7,209.0,6688.0,Baja
ADO-00793,2024-02-19,Monday,13:00,cdmx - puebla,Poniente,OCC,42,28.0,66.7,280.0,7840.0,Baja
ADO-00832,2024-06-08,Saturday,16:00,CDMX-cuernavaca,Observatorio,OCC,42,31.0,73.8,220.0,6820.0,Baja
ADO-00163,2024-11-17,Sunday,07:00,CDMX-Pachuca,Sur,ADO GL,48,48.0,100.0,190.0,9120.0,Baja
ADO-01936,2024-05-07,Tuesday,08:00,CDMX - Puebla,Poniente,Ejecutivo,24,14.0,58.3,266.0,3724.0,Baja
ADO-00527,10-11-2024,Sunday,06:00,CDMX - Toluca,Poniente,OCC,42,27.0,64.3,216.0,5832.0,Baja
ADO-01111,2024-04-30,Tuesday,12:00,CDMX-Toluca,TAPO,Primera Plus,36,22.0,61.1,180.0,3960.0,Baja
ADO-00257,2024-07-23,Tuesday,20:00,CDMX - Pachuca,Norte,OCC,42,33.0,78.6,190.0,6270.0,Alta
ADO-00507,2024-02-21,Wednesday,13:00,CDMX-Querétaro,Observatorio,ADO GL,48,27.0,56.2,304.0,8208.0,Baja
ADO-02001,26/11/2024,Tuesday,14:00,CDMX-Queretaro,Norte,Primera Plus,36,20.0,55.6,320.0,6400.0,Baja
ADO-02139,2024-12-15,Sunday,22:00,CDMX - Puebla,TAPO,Primera Plus,36,25.0,69.4,308.0,7700.0,Alta
ADO-02247,18-08-2024,Sunday,12:00,CDMX-Toluca,Poniente,ADO GL,48,35.0,72.9,180.0,6300.0,Alta
ADO-02424,2024/08/09,Friday,19:00,CDMX - Puebla,TAPO,OCC,42,33.0,78.6,280.0,9240.0,Alta
ADO-00953,2024-07-19,Friday,06:00,CDMX-cuernavaca,Sur,OCC,42,20.0,47.6,242.0,4840.0,Alta
ADO-02119,2024-06-09,Sunday,13:00,cdmx - puebla,Observatorio,ADO GL,48,26.0,54.2,280.0,7280.0,Baja
ADO-01715,28/10/2024,Monday,17:00,CDMX - Toluca,Sur,ADO GL,48,35.0,72.9,198.0,6930.0,Baja
ADO-00021,01/06/2024,Saturday,22:00,CDMX-Pachuca,Poniente,Primera Plus,36,36.0,100.0,190.0,6840.0,Baja
ADO-02341,2024-02-08,Thursday,06:00,CDMX-Toluca,TAPO,OCC,42,30.0,71.4,216.0,6480.0,Baja
ADO-00440,16/06/2024,Sunday,06:00,CDMX-cuernavaca,Sur,Ejecutivo,24,20.0,83.3,209.0,4180.0,Baja
ADO-02311,2024-01-16,Tuesday,21:00,CDMX-Queretaro,Observatorio,OCC,42,25.0,59.5,320.0,8000.0,Alta
ADO-00382,17/10/2024,Thursday,16:00,CDMX-Toluca,Poniente,OCC,42,24.0,57.1,171.0,4104.0,Baja
ADO-01382,21/11/2024,Thursday,17:00,CDMX - Pachuca,Sur,Ejecutivo,24,17.0,70.8,209.0,3553.0,Baja
ADO-01293,16-01-2024,Tuesday,12:00,CDMX-Querétaro,Poniente,ADO GL,48,31.0,64.6,320.0,9920.0,Alta
ADO-00539,2024-03-26,Tuesday,12:00,CDMX-Querétaro,TAPO,Primera Plus,36,27.0,75.0,352.0,9504.0,Baja
ADO-01449,2024/08/04,Sunday,14:00,cdmx - puebla,Sur,ADO GL,48,61.1,97.9,266.0,12502.0,Alta
ADO-00950,2024-08-08,Thursday,09:00,CDMX-Querétaro,Norte,OCC,42,34.0,81.0,320.0,10880.0,Alta
ADO-00084,2024/08/26,Monday,07:00,CDMX-Toluca,Sur,Primera Plus,36,,72.2,198.0,5148.0,Alta
ADO-00943,2024-11-13,Wednesday,07:00,cdmx - puebla,Observatorio,Primera Plus,36,31.0,86.1,266.0,8246.0,Baja
ADO-01230,2024-10-19,Saturday,15:00,CDMX-Pachuca,Observatorio,Ejecutivo,24,24.0,100.0,190.0,4560.0,Baja
ADO-01367,2024-12-06,Friday,13:00,CDMX-Querétaro,Observatorio,OCC,42,27.0,64.3,320.0,8640.0,Alta
ADO-00884,25/09/2024,Wednesday,16:00,CDMX-Queretaro,TAPO,Primera Plus,36,27.0,75.0,384.0,10368.0,Baja
ADO-01256,2024/07/11,Thursday,17:00,CDMX-cuernavaca,Poniente,OCC,42,27.0,64.3,209.0,5643.0,Alta
ADO-01506,07-03-2024,Thursday,07:00,CDMX-Queretaro,Poniente,Ejecutivo,24,17.0,70.8,304.0,5168.0,Baja
ADO-01791,2024-07-04,Thursday,21:00,CDMX-Pachuca,Sur,Primera Plus,36,15.0,41.7,209.0,3135.0,Alta
ADO-00887,24/01/2024,Wednesday,22:00,cdmx - puebla,TAPO,ADO GL,48,34.0,70.8,336.0,11424.0,Alta
ADO-00271,2024-08-15,Thursday,16:00,cdmx - puebla,TAPO,ADO GL,48,39.0,81.2,336.0,13104.0,Alta
ADO-01221,2024-03-01,Friday,19:00,CDMX-cuernavaca,TAPO,Ejecutivo,24,15.0,62.5,220.0,3300.0,Baja
ADO-01209,22/03/2024,Friday,06:00,CDMX-Puebla,Poniente,ADO GL,48,23.0,47.9,280.0,6440.0,Baja
ADO-02079,01/01/2024,Monday,14:00,cdmx - puebla,Poniente,ADO GL,48,30.0,62.5,266.0,7980.0,Alta
ADO-02282,2024-07-14,Sunday,11:00,CDMX - Pachuca,TAPO,Ejecutivo,24,18.0,75.0,190.0,3420.0,Alta
ADO-02116,2024-10-21,Monday,14:00,CDMX-Toluca,Norte,ADO GL,48,28.0,58.3,198.0,5544.0,Baja
ADO-00942,2024-08-16,Friday,13:00,cdmx-queretaro,Norte,ADO GL,48,36.0,75.0,320.0,11520.0,Alta
ADO-01056,2024-01-31,Wednesday,09:00,CDMX - Toluca,TAPO,ADO GL,48,34.0,70.8,180.0,6120.0,Alta
